Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,13.3%,6.0,8.3,92.7,4.3
FT,33.4%,9.8,6.5,92.7,13.4
FC,28.2%,0.8,5.2,88.6,0.9
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,,,,,
KC,2.9%,-3.3,-1.0,79.1,-5.7
EP,,,,,
CH,22.2%,9.6,3.7,85.3,-1.0
SC,,,,,
KN,,,,,
UN,,,,,
