Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,26.7%,-3.6,9.7,95.7,12.2
FT,33.0%,-8.8,7.5,95.9,5.6
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,21.0%,0.8,4.4,89.2,5.1
CU,,,,,
KC,0.5%,7.3,-3.7,78.5,-0.8
EP,,,,,
CH,18.8%,-7.7,3.1,87.8,3.5
SC,,,,,
KN,,,,,
UN,,,,,
