Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,62.3%,4.3,9.7,93.0,16.0
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,4.3%,-5.2,-1.8,80.5,-0.8
CU,14.3%,-4.4,-9.7,76.8,-0.5
KC,,,,,
EP,,,,,
CH,19.2%,7.1,5.7,86.3,-1.0
SC,,,,,
KN,,,,,
UN,,,,,
