Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,0.7%,-3.7,9.3,91.3,0.4
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,62.4%,-7.5,7.8,91.3,-9.5
SL,29.1%,0.9,0.2,82.3,2.5
CU,,,,,
KC,,,,,
EP,,,,,
CH,7.8%,-7.6,5.5,83.4,-4.7
SC,,,,,
KN,,,,,
UN,,,,,
