Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,18.6%,2.2,6.9,89.4,5.4
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,43.8%,8.5,5.1,90.7,-1.5
SL,18.7%,-2.1,-4.3,81.9,1.1
CU,,,,,
KC,5.5%,-3.9,-8.2,75.6,-0.9
EP,,,,,
CH,13.5%,8.0,4.3,82.6,4.2
SC,,,,,
KN,,,,,
UN,,,,,
