Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,17.5%,-8.2,7.0,93.1,5.0
FT,44.0%,-8.9,6.0,93.2,-1.6
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,16.5%,-1.0,2.8,87.5,-0.1
CU,,,,,
KC,,,,,
EP,,,,,
CH,22.0%,-10.5,3.2,83.6,2.2
SC,,,,,
KN,,,,,
UN,,,,,
