Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,51.5%,3.2,10.9,95.8,8.9
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,9.1%,-2.2,2.1,88.0,10.7
CU,20.2%,-2.8,-5.9,81.3,13.5
KC,,,,,
EP,,,,,
CH,19.2%,8.1,7.5,87.5,7.8
SC,,,,,
KN,,,,,
UN,,,,,
