Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,30.8%,-5.9,10.5,92.5,8.6
FT,26.7%,-9.4,8.0,92.9,7.3
FC,18.5%,2.2,4.0,86.1,5.6
FS,,,,,
FO,,,,,
SI,,,,,
SL,15.4%,6.7,1.3,81.0,6.8
CU,2.1%,6.5,-6.1,75.5,1.2
KC,,,,,
EP,,,,,
CH,6.5%,-7.1,4.0,84.2,-3.3
SC,,,,,
KN,,,,,
UN,,,,,
