Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,15.9%,5.6,8.4,88.6,-6.4
FT,41.8%,10.0,5.1,88.0,-14.3
FC,0.5%,3.4,5.2,84.2,-1.9
FS,,,,,
FO,,,,,
SI,,,,,
SL,10.9%,-0.3,0.2,81.3,2.0
CU,17.4%,-3.5,-5.3,72.8,1.5
KC,,,,,
EP,0.0%,-3.0,-8.2,60.0,0.0
CH,13.4%,8.5,3.8,81.7,-1.6
SC,,,,,
KN,,,,,
UN,,,,,
