Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,10.6%,4.1,9.4,93.4,-2.1
FT,,,,,
FC,1.6%,-0.7,4.6,88.2,-2.1
FS,,,,,
FO,,,,,
SI,42.6%,9.3,6.6,93.3,15.1
SL,,,,,
CU,22.2%,-1.2,-3.3,80.5,5.4
KC,,,,,
EP,,,,,
CH,23.0%,5.6,7.7,83.5,1.3
SC,,,,,
KN,,,,,
UN,,,,,
