Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,21.8%,-2.6,8.3,89.5,-0.1
FT,,,,,
FC,0.3%,2.1,4.5,88.3,-1.0
FS,,,,,
FO,,,,,
SI,41.2%,-8.1,6.5,89.7,11.9
SL,21.1%,1.9,3.1,84.6,8.5
CU,8.2%,3.4,-2.3,77.0,-6.3
KC,,,,,
EP,,,,,
CH,7.4%,-8.4,4.7,80.7,1.9
SC,,,,,
KN,,,,,
UN,,,,,
