Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,35.9%,-3.9,8.1,91.6,7.1
FT,31.2%,-8.6,5.1,91.6,15.2
FC,20.6%,2.1,-0.2,83.3,-2.5
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,9.6%,3.7,-3.9,78.1,1.1
KC,,,,,
EP,,,,,
CH,2.7%,-9.5,4.4,83.7,0.1
SC,,,,,
KN,,,,,
UN,,,,,
