Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,1.7%,-5.6,8.8,92.4,0.2
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,53.8%,-9.7,6.0,93.0,6.1
SL,23.6%,2.0,3.4,89.4,5.3
CU,10.3%,6.4,-6.3,80.7,-8.9
KC,,,,,
EP,,,,,
CH,10.6%,-9.2,1.9,88.0,-1.4
SC,,,,,
KN,,,,,
UN,,,,,
