Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,36.9%,9.4,7.6,94.8,27.5
FT,11.4%,11.4,3.4,93.6,4.4
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,32.9%,-6.3,-1.6,79.8,7.9
CU,,,,,
KC,,,,,
EP,,,,,
CH,18.8%,11.4,3.5,86.8,5.6
SC,,,,,
KN,,,,,
UN,,,,,
