Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,52.9%,-4.5,9.7,93.9,-2.0
FT,,,,,
FC,0.3%,-0.5,8.3,92.1,0.3
FS,5.1%,-7.8,5.2,86.2,-3.2
FO,,,,,
SI,10.0%,-8.3,7.4,92.7,-2.4
SL,26.6%,2.2,1.3,87.8,9.0
CU,0.0%,6.0,-2.1,84.1,0.0
KC,5.2%,2.8,-4.4,81.2,-4.7
EP,,,,,
CH,,,,,
SC,,,,,
KN,,,,,
UN,,,,,
