Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,22.2%,-3.9,9.2,91.5,-5.1
FT,1.5%,-7.4,5.4,91.1,-0.4
FC,,,,,
FS,,,,,
FO,,,,,
SI,38.7%,-8.2,5.6,91.2,6.8
SL,21.9%,2.8,2.0,84.3,6.2
CU,3.1%,3.8,-1.8,79.9,-1.3
KC,,,,,
EP,,,,,
CH,12.6%,-7.9,2.5,83.4,0.4
SC,,,,,
KN,,,,,
UN,,,,,
