Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,69.9%,-4.1,8.5,93.8,17.9
FT,0.5%,-7.2,4.3,94.0,-1.4
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,18.4%,2.1,2.6,87.4,12.3
CU,8.0%,5.2,-6.8,79.0,-0.3
KC,,,,,
EP,,,,,
CH,3.3%,-8.6,4.5,86.7,-5.9
SC,,,,,
KN,,,,,
UN,,,,,
