Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,12.7%,6.6,9.5,92.2,-3.0
FT,51.8%,10.1,6.6,91.9,15.9
FC,7.0%,0.6,4.7,86.1,-3.9
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,16.0%,1.2,-2.4,78.9,-3.0
KC,,,,,
EP,,,,,
CH,12.5%,10.0,6.0,82.6,4.4
SC,,,,,
KN,,,,,
UN,,,,,
