Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,15.8%,6.4,10.3,93.0,0.2
FT,50.7%,10.5,7.5,92.5,12.8
FC,6.5%,1.9,4.1,86.6,-2.6
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,13.1%,1.1,-3.6,77.6,1.8
KC,,,,,
EP,,,,,
CH,13.9%,10.7,7.6,83.1,-0.6
SC,,,,,
KN,,,,,
UN,,,,,
