Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,12.0%,-3.9,6.0,87.1,2.6
FT,52.5%,-9.0,7.2,88.0,13.0
FC,11.2%,1.4,2.6,82.1,1.3
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,16.4%,6.8,-6.3,69.8,-1.8
KC,,,,,
EP,,,,,
CH,7.8%,-3.2,4.0,81.7,-5.0
SC,,,,,
KN,,,,,
UN,,,,,
