Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,29.6%,2.1,8.0,84.9,11.4
FT,14.1%,7.8,6.1,84.4,1.0
FC,18.4%,-2.3,2.4,79.5,2.0
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,10.7%,-4.5,-4.9,71.1,-0.6
KC,,,,,
EP,,,,,
CH,27.2%,7.1,5.3,78.2,-4.2
SC,,,,,
KN,,,,,
UN,,,,,
