Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,38.1%,4.2,11.6,94.8,9.4
FT,21.1%,7.8,9.4,94.6,-5.8
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,0.0%,3.5,14.4,95.8,0.1
CU,23.1%,-3.0,-0.8,83.5,4.0
KC,,,,,
EP,0.5%,-0.7,-5.7,81.3,0.4
CH,17.3%,9.7,7.7,85.2,5.9
SC,,,,,
KN,,,,,
UN,,,,,
