Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,13.1%,-5.1,7.7,83.7,-2.5
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,35.0%,-8.4,6.2,83.9,-10.4
SL,27.1%,1.8,3.3,78.9,-1.5
CU,15.0%,9.2,-5.4,66.3,8.7
KC,,,,,
EP,,,,,
CH,9.8%,-7.2,3.5,77.6,-1.1
SC,,,,,
KN,,,,,
UN,,,,,
