Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,33.7%,-4.1,9.7,96.5,10.6
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,26.8%,-8.3,7.7,96.2,12.4
SL,8.7%,1.6,-1.4,86.4,0.8
CU,16.6%,2.2,-6.7,83.8,7.1
KC,,,,,
EP,,,,,
CH,14.2%,-8.7,4.2,86.5,5.5
SC,,,,,
KN,,,,,
UN,,,,,
