Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,37.3%,-4.0,10.2,97.0,-1.1
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,9.3%,-7.6,9.8,97.0,4.6
SL,53.4%,1.9,1.7,86.5,19.7
CU,,,,,
KC,,,,,
EP,,,,,
CH,,,,,
SC,,,,,
KN,,,,,
UN,,,,,
