Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,53.1%,-7.5,9.9,94.0,4.6
FT,,,,,
FC,,,,,
FS,15.8%,-8.8,4.9,86.4,7.8
FO,,,,,
SI,,,,,
SL,31.1%,1.0,4.2,86.7,-3.1
CU,,,,,
KC,,,,,
EP,,,,,
CH,,,,,
SC,,,,,
KN,,,,,
UN,,,,,
