Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,28.4%,6.5,10.1,87.5,2.3
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,29.1%,9.4,9.1,87.4,-5.3
SL,15.7%,-0.3,4.1,81.7,4.4
CU,6.8%,-2.2,-7.7,74.4,-6.0
KC,,,,,
EP,,,,,
CH,19.9%,7.4,8.0,79.3,5.5
SC,,,,,
KN,,,,,
UN,,,,,
