Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,19.8%,5.2,10.2,88.1,-8.5
FT,27.2%,8.3,9.4,88.2,-0.8
FC,12.2%,0.2,6.3,84.5,-1.7
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,19.2%,-2.7,-8.4,73.9,5.3
KC,,,,,
EP,,,,,
CH,21.6%,7.0,8.5,80.2,-2.4
SC,,,,,
KN,,,,,
UN,,,,,
