Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,1.5%,-3.4,8.2,96.4,-2.3
FT,,,,,
FC,52.3%,2.1,6.7,95.2,26.2
FS,,,,,
FO,,,,,
SI,9.1%,-6.9,7.3,96.9,-0.4
SL,9.2%,3.9,0.3,88.0,7.1
CU,18.3%,6.3,-4.2,81.2,14.1
KC,,,,,
EP,,,,,
CH,9.6%,-8.0,4.7,90.7,0.6
SC,,,,,
KN,,,,,
UN,,,,,
