Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,37.1%,-5.1,9.8,95.6,2.4
FT,,,,,
FC,24.8%,-0.3,5.9,90.8,16.9
FS,,,,,
FO,23.7%,-4.7,1.6,83.2,6.3
SI,,,,,
SL,11.8%,3.3,-0.2,82.7,-3.0
CU,2.6%,1.4,-6.6,72.7,-0.3
KC,,,,,
EP,,,,,
CH,,,,,
SC,,,,,
KN,,,,,
UN,,,,,
