Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,35.2%,-2.6,10.2,98.0,3.9
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,24.0%,-6.5,8.8,97.8,3.3
SL,21.2%,2.6,2.6,90.9,15.4
CU,8.5%,4.6,-1.8,82.4,0.3
KC,,,,,
EP,,,,,
CH,11.1%,-8.1,5.6,89.7,1.2
SC,,,,,
KN,,,,,
UN,,,,,
