Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,38.9%,3.7,8.5,90.5,-1.4
FT,11.8%,9.2,5.5,89.7,1.2
FC,26.2%,-0.9,4.7,87.4,12.9
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,19.4%,-4.6,-8.2,74.4,7.3
KC,,,,,
EP,,,,,
CH,3.7%,7.2,6.0,83.4,-1.8
SC,,,,,
KN,,,,,
UN,,,,,
