Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,41.3%,-2.0,12.8,87.9,8.5
FT,,,,,
FC,19.9%,1.4,10.9,87.1,-0.7
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,10.1%,4.8,-7.2,76.1,1.3
KC,,,,,
EP,,,,,
CH,28.7%,-5.7,10.9,77.0,12.7
SC,,,,,
KN,,,,,
UN,,,,,
